idZone,nameZone,idQuartier,piece,type,annee,ref,refmin,refmaj,min_year,max_year
1,Notre-Dame-des-Champs,23,1,False,2015,31.3,21.9,37.6,0,1946
1,Saint-Thomas-d'Aquin,25,1,False,2015,31.3,21.9,37.6,0,1946
1,Invalides,26,1,False,2015,31.3,21.9,37.6,0,1946
1,Ecole-Militaire,27,1,False,2015,31.3,21.9,37.6,0,1946
1,Gros-Caillou,28,1,False,2015,31.3,21.9,37.6,0,1946
2,St-Germain-l'Auxerrois,1,1,False,2015,30.3,21.2,36.4,0,1946
2,Palais-Royal,3,1,False,2015,30.3,21.2,36.4,0,1946
2,Place-Vendôme,4,1,False,2015,30.3,21.2,36.4,0,1946
2,Gaillon,5,1,False,2015,30.3,21.2,36.4,0,1946
2,Saint-Merri,13,1,False,2015,30.3,21.2,36.4,0,1946
2,Arsenal,15,1,False,2015,30.3,21.2,36.4,0,1946
2,Notre-Dame,16,1,False,2015,30.3,21.2,36.4,0,1946
2,Monnaie,21,1,False,2015,30.3,21.2,36.4,0,1946
2,Odeon,22,1,False,2015,30.3,21.2,36.4,0,1946
2,Saint-Germain-des-Prés,24,1,False,2015,30.3,21.2,36.4,0,1946
2,Champs-Elysés,29,1,False,2015,30.3,21.2,36.4,0,1946
2,Faubourg-du-Roule,30,1,False,2015,30.3,21.2,36.4,0,1946
2,Madeleine,31,1,False,2015,30.3,21.2,36.4,0,1946
2,Chaussée d'Antin,34,1,False,2015,30.3,21.2,36.4,0,1946
3,Europe,32,1,False,2015,26.7,18.7,32.0,0,1946
3,Muette,62,1,False,2015,26.7,18.7,32.0,0,1946
3,Porte-Dauphine,63,1,False,2015,26.7,18.7,32.0,0,1946
3,Chaillot,64,1,False,2015,26.7,18.7,32.0,0,1946
4,Vivienne,6,1,False,2015,27.8,19.5,33.4,0,1946
4,Mail,7,1,False,2015,27.8,19.5,33.4,0,1946
4,Bonne-Nouvelle,8,1,False,2015,27.8,19.5,33.4,0,1946
4,Arts-et-Metiers,9,1,False,2015,27.8,19.5,33.4,0,1946
4,Enfants-Rouges,10,1,False,2015,27.8,19.5,33.4,0,1946
4,Archives,11,1,False,2015,27.8,19.5,33.4,0,1946
4,Sainte-Avoie,12,1,False,2015,27.8,19.5,33.4,0,1946
4,Saint-Gervais,14,1,False,2015,27.8,19.5,33.4,0,1946
4,Saint-Victor,17,1,False,2015,27.8,19.5,33.4,0,1946
4,Val-de-Grace,19,1,False,2015,27.8,19.5,33.4,0,1946
4,Sorbonne,20,1,False,2015,27.8,19.5,33.4,0,1946
5,Halles,2,1,False,2015,28.7,20.1,34.4,0,1946
5,Saint-Georges,33,1,False,2015,28.7,20.1,34.4,0,1946
5,Faubourg-Montmartre,35,1,False,2015,28.7,20.1,34.4,0,1946
5,Rochechouart,36,1,False,2015,28.7,20.1,34.4,0,1946
5,Saint-Vincent-de-Paul,37,1,False,2015,28.7,20.1,34.4,0,1946
5,Porte-Saint-Denis,38,1,False,2015,28.7,20.1,34.4,0,1946
5,Croulebarbe,52,1,False,2015,28.7,20.1,34.4,0,1946
5,Montparnasse,53,1,False,2015,28.7,20.1,34.4,0,1946
6,Necker,58,1,False,2015,26.7,18.7,32.0,0,1946
6,Ternes,65,1,False,2015,26.7,18.7,32.0,0,1946
6,Plaine de Monceau,66,1,False,2015,26.7,18.7,32.0,0,1946
7,Grenelle,59,1,False,2015,26.4,18.5,31.7,0,1946
7,Javel,60,1,False,2015,26.4,18.5,31.7,0,1946
7,Auteuil,61,1,False,2015,26.4,18.5,31.7,0,1946
8,Saint-Lambert,57,1,False,2015,25.9,18.1,31.1,0,1946
9,Picpus,46,1,False,2015,25.2,17.6,30.2,0,1946
9,Grandes-Carrières,69,1,False,2015,25.2,17.6,30.2,0,1946
9,Clignancourt,70,1,False,2015,25.2,17.6,30.2,0,1946
10,Jardin-des-Plantes,18,1,False,2015,27.0,18.9,32.4,0,1946
10,Saint-Ambroise,42,1,False,2015,27.0,18.9,32.4,0,1946
10,Sainte-Marguerite,44,1,False,2015,27.0,18.9,32.4,0,1946
10,Salpétrière,49,1,False,2015,27.0,18.9,32.4,0,1946
10,Petit-Montrouge,55,1,False,2015,27.0,18.9,32.4,0,1946
10,Batignolles,67,1,False,2015,27.0,18.9,32.4,0,1946
11,Porte-Saint-Martin,39,1,False,2015,28.2,19.7,33.8,0,1946
11,Hôpital-Saint-Louis,40,1,False,2015,28.2,19.7,33.8,0,1946
11,Folie-Méricourt,41,1,False,2015,28.2,19.7,33.8,0,1946
11,Roquette,43,1,False,2015,28.2,19.7,33.8,0,1946
11,Quinze-Vingts,48,1,False,2015,28.2,19.7,33.8,0,1946
11,Parc-de-Montsouris,54,1,False,2015,28.2,19.7,33.8,0,1946
11,Epinettes,68,1,False,2015,28.2,19.7,33.8,0,1946
11,Goutte-d'Or,71,1,False,2015,28.2,19.7,33.8,0,1946
11,Belleville,77,1,False,2015,28.2,19.7,33.8,0,1946
12,Maison-Blanche,51,1,False,2015,29.4,20.6,35.3,0,1946
12,Plaisance,56,1,False,2015,29.4,20.6,35.3,0,1946
13,Gare,50,1,False,2015,25.0,17.5,30.0,0,1946
13,La Chapelle,72,1,False,2015,25.0,17.5,30.0,0,1946
13,Villette,73,1,False,2015,25.0,17.5,30.0,0,1946
13,Pont-de-Flandre,74,1,False,2015,25.0,17.5,30.0,0,1946
13,Amérique,75,1,False,2015,25.0,17.5,30.0,0,1946
13,Saint-Fargeau,78,1,False,2015,25.0,17.5,30.0,0,1946
13,Charonne,80,1,False,2015,25.0,17.5,30.0,0,1946
14,Bel-Air,45,1,False,2015,24.4,17.1,29.3,0,1946
14,Bercy,47,1,False,2015,24.4,17.1,29.3,0,1946
14,Combat,76,1,False,2015,24.4,17.1,29.3,0,1946
14,Père-Lachaise,79,1,False,2015,24.4,17.1,29.3,0,1946
1,Notre-Dame-des-Champs,23,1,False,2016,31.6,22.1,37.9,0,1946
1,Saint-Thomas-d'Aquin,25,1,False,2016,31.6,22.1,37.9,0,1946
1,Invalides,26,1,False,2016,31.6,22.1,37.9,0,1946
1,Ecole-Militaire,27,1,False,2016,31.6,22.1,37.9,0,1946
1,Gros-Caillou,28,1,False,2016,31.6,22.1,37.9,0,1946
2,St-Germain-l'Auxerrois,1,1,False,2016,30.5,21.4,36.6,0,1946
2,Palais-Royal,3,1,False,2016,30.5,21.4,36.6,0,1946
2,Place-Vendôme,4,1,False,2016,30.5,21.4,36.6,0,1946
2,Gaillon,5,1,False,2016,30.5,21.4,36.6,0,1946
2,Saint-Merri,13,1,False,2016,30.5,21.4,36.6,0,1946
2,Arsenal,15,1,False,2016,30.5,21.4,36.6,0,1946
2,Notre-Dame,16,1,False,2016,30.5,21.4,36.6,0,1946
2,Monnaie,21,1,False,2016,30.5,21.4,36.6,0,1946
2,Odeon,22,1,False,2016,30.5,21.4,36.6,0,1946
2,Saint-Germain-des-Prés,24,1,False,2016,30.5,21.4,36.6,0,1946
2,Champs-Elysés,29,1,False,2016,30.5,21.4,36.6,0,1946
2,Faubourg-du-Roule,30,1,False,2016,30.5,21.4,36.6,0,1946
2,Madeleine,31,1,False,2016,30.5,21.4,36.6,0,1946
2,Chaussée d'Antin,34,1,False,2016,30.5,21.4,36.6,0,1946
3,Europe,32,1,False,2016,26.9,18.8,32.3,0,1946
3,Muette,62,1,False,2016,26.9,18.8,32.3,0,1946
3,Porte-Dauphine,63,1,False,2016,26.9,18.8,32.3,0,1946
3,Chaillot,64,1,False,2016,26.9,18.8,32.3,0,1946
4,Vivienne,6,1,False,2016,29.7,20.8,35.6,0,1946
4,Mail,7,1,False,2016,29.7,20.8,35.6,0,1946
4,Bonne-Nouvelle,8,1,False,2016,29.7,20.8,35.6,0,1946
4,Arts-et-Metiers,9,1,False,2016,29.7,20.8,35.6,0,1946
4,Enfants-Rouges,10,1,False,2016,29.7,20.8,35.6,0,1946
4,Archives,11,1,False,2016,29.7,20.8,35.6,0,1946
4,Sainte-Avoie,12,1,False,2016,29.7,20.8,35.6,0,1946
4,Saint-Gervais,14,1,False,2016,29.7,20.8,35.6,0,1946
4,Saint-Victor,17,1,False,2016,29.7,20.8,35.6,0,1946
4,Val-de-Grace,19,1,False,2016,29.7,20.8,35.6,0,1946
4,Sorbonne,20,1,False,2016,29.7,20.8,35.6,0,1946
5,Halles,2,1,False,2016,29.0,20.3,34.8,0,1946
5,Saint-Georges,33,1,False,2016,29.0,20.3,34.8,0,1946
5,Faubourg-Montmartre,35,1,False,2016,29.0,20.3,34.8,0,1946
5,Rochechouart,36,1,False,2016,29.0,20.3,34.8,0,1946
5,Saint-Vincent-de-Paul,37,1,False,2016,29.0,20.3,34.8,0,1946
5,Porte-Saint-Denis,38,1,False,2016,29.0,20.3,34.8,0,1946
5,Croulebarbe,52,1,False,2016,29.0,20.3,34.8,0,1946
5,Montparnasse,53,1,False,2016,29.0,20.3,34.8,0,1946
6,Necker,58,1,False,2016,27.1,19.0,32.5,0,1946
6,Ternes,65,1,False,2016,27.1,19.0,32.5,0,1946
6,Plaine de Monceau,66,1,False,2016,27.1,19.0,32.5,0,1946
7,Grenelle,59,1,False,2016,25.7,18.0,30.8,0,1946
7,Javel,60,1,False,2016,25.7,18.0,30.8,0,1946
7,Auteuil,61,1,False,2016,25.7,18.0,30.8,0,1946
8,Saint-Lambert,57,1,False,2016,27.0,18.9,32.4,0,1946
9,Picpus,46,1,False,2016,25.6,17.9,30.7,0,1946
9,Grandes-Carrières,69,1,False,2016,25.6,17.9,30.7,0,1946
9,Clignancourt,70,1,False,2016,25.6,17.9,30.7,0,1946
10,Jardin-des-Plantes,18,1,False,2016,26.9,18.8,32.3,0,1946
10,Saint-Ambroise,42,1,False,2016,26.9,18.8,32.3,0,1946
10,Sainte-Marguerite,44,1,False,2016,26.9,18.8,32.3,0,1946
10,Salpétrière,49,1,False,2016,26.9,18.8,32.3,0,1946
10,Petit-Montrouge,55,1,False,2016,26.9,18.8,32.3,0,1946
10,Batignolles,67,1,False,2016,26.9,18.8,32.3,0,1946
11,Porte-Saint-Martin,39,1,False,2016,28.8,20.2,34.6,0,1946
11,Hôpital-Saint-Louis,40,1,False,2016,28.8,20.2,34.6,0,1946
11,Folie-Méricourt,41,1,False,2016,28.8,20.2,34.6,0,1946
11,Roquette,43,1,False,2016,28.8,20.2,34.6,0,1946
11,Quinze-Vingts,48,1,False,2016,28.8,20.2,34.6,0,1946
11,Parc-de-Montsouris,54,1,False,2016,28.8,20.2,34.6,0,1946
11,Epinettes,68,1,False,2016,28.8,20.2,34.6,0,1946
11,Goutte-d'Or,71,1,False,2016,28.8,20.2,34.6,0,1946
11,Belleville,77,1,False,2016,28.8,20.2,34.6,0,1946
12,Maison-Blanche,51,1,False,2016,29.4,20.6,35.3,0,1946
12,Plaisance,56,1,False,2016,29.4,20.6,35.3,0,1946
13,Gare,50,1,False,2016,24.5,17.2,29.4,0,1946
13,La Chapelle,72,1,False,2016,24.5,17.2,29.4,0,1946
13,Villette,73,1,False,2016,24.5,17.2,29.4,0,1946
13,Pont-de-Flandre,74,1,False,2016,24.5,17.2,29.4,0,1946
13,Amérique,75,1,False,2016,24.5,17.2,29.4,0,1946
13,Saint-Fargeau,78,1,False,2016,24.5,17.2,29.4,0,1946
13,Charonne,80,1,False,2016,24.5,17.2,29.4,0,1946
14,Bel-Air,45,1,False,2016,25.8,18.1,31.0,0,1946
14,Bercy,47,1,False,2016,25.8,18.1,31.0,0,1946
14,Combat,76,1,False,2016,25.8,18.1,31.0,0,1946
14,Père-Lachaise,79,1,False,2016,25.8,18.1,31.0,0,1946
1,Notre-Dame-des-Champs,23,1,True,2015,34.7,24.3,41.6,0,1946
1,Saint-Thomas-d'Aquin,25,1,True,2015,34.7,24.3,41.6,0,1946
1,Invalides,26,1,True,2015,34.7,24.3,41.6,0,1946
1,Ecole-Militaire,27,1,True,2015,34.7,24.3,41.6,0,1946
1,Gros-Caillou,28,1,True,2015,34.7,24.3,41.6,0,1946
2,St-Germain-l'Auxerrois,1,1,True,2015,33.6,23.5,40.3,0,1946
2,Palais-Royal,3,1,True,2015,33.6,23.5,40.3,0,1946
2,Place-Vendôme,4,1,True,2015,33.6,23.5,40.3,0,1946
2,Gaillon,5,1,True,2015,33.6,23.5,40.3,0,1946
2,Saint-Merri,13,1,True,2015,33.6,23.5,40.3,0,1946
2,Arsenal,15,1,True,2015,33.6,23.5,40.3,0,1946
2,Notre-Dame,16,1,True,2015,33.6,23.5,40.3,0,1946
2,Monnaie,21,1,True,2015,33.6,23.5,40.3,0,1946
2,Odeon,22,1,True,2015,33.6,23.5,40.3,0,1946
2,Saint-Germain-des-Prés,24,1,True,2015,33.6,23.5,40.3,0,1946
2,Champs-Elysés,29,1,True,2015,33.6,23.5,40.3,0,1946
2,Faubourg-du-Roule,30,1,True,2015,33.6,23.5,40.3,0,1946
2,Madeleine,31,1,True,2015,33.6,23.5,40.3,0,1946
2,Chaussée d'Antin,34,1,True,2015,33.6,23.5,40.3,0,1946
3,Europe,32,1,True,2015,29.6,20.7,35.5,0,1946
3,Muette,62,1,True,2015,29.6,20.7,35.5,0,1946
3,Porte-Dauphine,63,1,True,2015,29.6,20.7,35.5,0,1946
3,Chaillot,64,1,True,2015,29.6,20.7,35.5,0,1946
4,Vivienne,6,1,True,2015,30.9,21.6,37.1,0,1946
4,Mail,7,1,True,2015,30.9,21.6,37.1,0,1946
4,Bonne-Nouvelle,8,1,True,2015,30.9,21.6,37.1,0,1946
4,Arts-et-Metiers,9,1,True,2015,30.9,21.6,37.1,0,1946
4,Enfants-Rouges,10,1,True,2015,30.9,21.6,37.1,0,1946
4,Archives,11,1,True,2015,30.9,21.6,37.1,0,1946
4,Sainte-Avoie,12,1,True,2015,30.9,21.6,37.1,0,1946
4,Saint-Gervais,14,1,True,2015,30.9,21.6,37.1,0,1946
4,Saint-Victor,17,1,True,2015,30.9,21.6,37.1,0,1946
4,Val-de-Grace,19,1,True,2015,30.9,21.6,37.1,0,1946
4,Sorbonne,20,1,True,2015,30.9,21.6,37.1,0,1946
5,Halles,2,1,True,2015,31.9,22.3,38.3,0,1946
5,Saint-Georges,33,1,True,2015,31.9,22.3,38.3,0,1946
5,Faubourg-Montmartre,35,1,True,2015,31.9,22.3,38.3,0,1946
5,Rochechouart,36,1,True,2015,31.9,22.3,38.3,0,1946
5,Saint-Vincent-de-Paul,37,1,True,2015,31.9,22.3,38.3,0,1946
5,Porte-Saint-Denis,38,1,True,2015,31.9,22.3,38.3,0,1946
5,Croulebarbe,52,1,True,2015,31.9,22.3,38.3,0,1946
5,Montparnasse,53,1,True,2015,31.9,22.3,38.3,0,1946
6,Necker,58,1,True,2015,29.6,20.7,35.5,0,1946
6,Ternes,65,1,True,2015,29.6,20.7,35.5,0,1946
6,Plaine de Monceau,66,1,True,2015,29.6,20.7,35.5,0,1946
7,Grenelle,59,1,True,2015,29.3,20.5,35.2,0,1946
7,Javel,60,1,True,2015,29.3,20.5,35.2,0,1946
7,Auteuil,61,1,True,2015,29.3,20.5,35.2,0,1946
8,Saint-Lambert,57,1,True,2015,28.7,20.1,34.4,0,1946
9,Picpus,46,1,True,2015,28.0,19.6,33.6,0,1946
9,Grandes-Carrières,69,1,True,2015,28.0,19.6,33.6,0,1946
9,Clignancourt,70,1,True,2015,28.0,19.6,33.6,0,1946
10,Jardin-des-Plantes,18,1,True,2015,30.0,21.0,36.0,0,1946
10,Saint-Ambroise,42,1,True,2015,30.0,21.0,36.0,0,1946
10,Sainte-Marguerite,44,1,True,2015,30.0,21.0,36.0,0,1946
10,Salpétrière,49,1,True,2015,30.0,21.0,36.0,0,1946
10,Petit-Montrouge,55,1,True,2015,30.0,21.0,36.0,0,1946
10,Batignolles,67,1,True,2015,30.0,21.0,36.0,0,1946
11,Porte-Saint-Martin,39,1,True,2015,31.3,21.9,37.6,0,1946
11,Hôpital-Saint-Louis,40,1,True,2015,31.3,21.9,37.6,0,1946
11,Folie-Méricourt,41,1,True,2015,31.3,21.9,37.6,0,1946
11,Roquette,43,1,True,2015,31.3,21.9,37.6,0,1946
11,Quinze-Vingts,48,1,True,2015,31.3,21.9,37.6,0,1946
11,Parc-de-Montsouris,54,1,True,2015,31.3,21.9,37.6,0,1946
11,Epinettes,68,1,True,2015,31.3,21.9,37.6,0,1946
11,Goutte-d'Or,71,1,True,2015,31.3,21.9,37.6,0,1946
11,Belleville,77,1,True,2015,31.3,21.9,37.6,0,1946
12,Maison-Blanche,51,1,True,2015,32.6,22.8,39.1,0,1946
12,Plaisance,56,1,True,2015,32.6,22.8,39.1,0,1946
13,Gare,50,1,True,2015,27.8,19.5,33.4,0,1946
13,La Chapelle,72,1,True,2015,27.8,19.5,33.4,0,1946
13,Villette,73,1,True,2015,27.8,19.5,33.4,0,1946
13,Pont-de-Flandre,74,1,True,2015,27.8,19.5,33.4,0,1946
13,Amérique,75,1,True,2015,27.8,19.5,33.4,0,1946
13,Saint-Fargeau,78,1,True,2015,27.8,19.5,33.4,0,1946
13,Charonne,80,1,True,2015,27.8,19.5,33.4,0,1946
14,Bel-Air,45,1,True,2015,27.1,19.0,32.5,0,1946
14,Bercy,47,1,True,2015,27.1,19.0,32.5,0,1946
14,Combat,76,1,True,2015,27.1,19.0,32.5,0,1946
14,Père-Lachaise,79,1,True,2015,27.1,19.0,32.5,0,1946
1,Notre-Dame-des-Champs,23,1,True,2016,35.4,24.8,42.5,0,1946
1,Saint-Thomas-d'Aquin,25,1,True,2016,35.4,24.8,42.5,0,1946
1,Invalides,26,1,True,2016,35.4,24.8,42.5,0,1946
1,Ecole-Militaire,27,1,True,2016,35.4,24.8,42.5,0,1946
1,Gros-Caillou,28,1,True,2016,35.4,24.8,42.5,0,1946
2,St-Germain-l'Auxerrois,1,1,True,2016,34.2,23.9,41.0,0,1946
2,Palais-Royal,3,1,True,2016,34.2,23.9,41.0,0,1946
2,Place-Vendôme,4,1,True,2016,34.2,23.9,41.0,0,1946
2,Gaillon,5,1,True,2016,34.2,23.9,41.0,0,1946
2,Saint-Merri,13,1,True,2016,34.2,23.9,41.0,0,1946
2,Arsenal,15,1,True,2016,34.2,23.9,41.0,0,1946
2,Notre-Dame,16,1,True,2016,34.2,23.9,41.0,0,1946
2,Monnaie,21,1,True,2016,34.2,23.9,41.0,0,1946
2,Odeon,22,1,True,2016,34.2,23.9,41.0,0,1946
2,Saint-Germain-des-Prés,24,1,True,2016,34.2,23.9,41.0,0,1946
2,Champs-Elysés,29,1,True,2016,34.2,23.9,41.0,0,1946
2,Faubourg-du-Roule,30,1,True,2016,34.2,23.9,41.0,0,1946
2,Madeleine,31,1,True,2016,34.2,23.9,41.0,0,1946
2,Chaussée d'Antin,34,1,True,2016,34.2,23.9,41.0,0,1946
3,Europe,32,1,True,2016,30.1,21.1,36.1,0,1946
3,Muette,62,1,True,2016,30.1,21.1,36.1,0,1946
3,Porte-Dauphine,63,1,True,2016,30.1,21.1,36.1,0,1946
3,Chaillot,64,1,True,2016,30.1,21.1,36.1,0,1946
4,Vivienne,6,1,True,2016,33.3,23.3,40.0,0,1946
4,Mail,7,1,True,2016,33.3,23.3,40.0,0,1946
4,Bonne-Nouvelle,8,1,True,2016,33.3,23.3,40.0,0,1946
4,Arts-et-Metiers,9,1,True,2016,33.3,23.3,40.0,0,1946
4,Enfants-Rouges,10,1,True,2016,33.3,23.3,40.0,0,1946
4,Archives,11,1,True,2016,33.3,23.3,40.0,0,1946
4,Sainte-Avoie,12,1,True,2016,33.3,23.3,40.0,0,1946
4,Saint-Gervais,14,1,True,2016,33.3,23.3,40.0,0,1946
4,Saint-Victor,17,1,True,2016,33.3,23.3,40.0,0,1946
4,Val-de-Grace,19,1,True,2016,33.3,23.3,40.0,0,1946
4,Sorbonne,20,1,True,2016,33.3,23.3,40.0,0,1946
5,Halles,2,1,True,2016,32.5,22.8,39.0,0,1946
5,Saint-Georges,33,1,True,2016,32.5,22.8,39.0,0,1946
5,Faubourg-Montmartre,35,1,True,2016,32.5,22.8,39.0,0,1946
5,Rochechouart,36,1,True,2016,32.5,22.8,39.0,0,1946
5,Saint-Vincent-de-Paul,37,1,True,2016,32.5,22.8,39.0,0,1946
5,Porte-Saint-Denis,38,1,True,2016,32.5,22.8,39.0,0,1946
5,Croulebarbe,52,1,True,2016,32.5,22.8,39.0,0,1946
5,Montparnasse,53,1,True,2016,32.5,22.8,39.0,0,1946
6,Necker,58,1,True,2016,30.4,21.3,36.5,0,1946
6,Ternes,65,1,True,2016,30.4,21.3,36.5,0,1946
6,Plaine de Monceau,66,1,True,2016,30.4,21.3,36.5,0,1946
7,Grenelle,59,1,True,2016,28.8,20.2,34.6,0,1946
7,Javel,60,1,True,2016,28.8,20.2,34.6,0,1946
7,Auteuil,61,1,True,2016,28.8,20.2,34.6,0,1946
8,Saint-Lambert,57,1,True,2016,30.2,21.1,36.2,0,1946
9,Picpus,46,1,True,2016,28.7,20.1,34.4,0,1946
9,Grandes-Carrières,69,1,True,2016,28.7,20.1,34.4,0,1946
9,Clignancourt,70,1,True,2016,28.7,20.1,34.4,0,1946
10,Jardin-des-Plantes,18,1,True,2016,30.1,21.1,36.1,0,1946
10,Saint-Ambroise,42,1,True,2016,30.1,21.1,36.1,0,1946
10,Sainte-Marguerite,44,1,True,2016,30.1,21.1,36.1,0,1946
10,Salpétrière,49,1,True,2016,30.1,21.1,36.1,0,1946
10,Petit-Montrouge,55,1,True,2016,30.1,21.1,36.1,0,1946
10,Batignolles,67,1,True,2016,30.1,21.1,36.1,0,1946
11,Porte-Saint-Martin,39,1,True,2016,32.3,22.6,38.8,0,1946
11,Hôpital-Saint-Louis,40,1,True,2016,32.3,22.6,38.8,0,1946
11,Folie-Méricourt,41,1,True,2016,32.3,22.6,38.8,0,1946
11,Roquette,43,1,True,2016,32.3,22.6,38.8,0,1946
11,Quinze-Vingts,48,1,True,2016,32.3,22.6,38.8,0,1946
11,Parc-de-Montsouris,54,1,True,2016,32.3,22.6,38.8,0,1946
11,Epinettes,68,1,True,2016,32.3,22.6,38.8,0,1946
11,Goutte-d'Or,71,1,True,2016,32.3,22.6,38.8,0,1946
11,Belleville,77,1,True,2016,32.3,22.6,38.8,0,1946
12,Maison-Blanche,51,1,True,2016,32.9,23.0,39.5,0,1946
12,Plaisance,56,1,True,2016,32.9,23.0,39.5,0,1946
13,Gare,50,1,True,2016,27.4,19.2,32.9,0,1946
13,La Chapelle,72,1,True,2016,27.4,19.2,32.9,0,1946
13,Villette,73,1,True,2016,27.4,19.2,32.9,0,1946
13,Pont-de-Flandre,74,1,True,2016,27.4,19.2,32.9,0,1946
13,Amérique,75,1,True,2016,27.4,19.2,32.9,0,1946
13,Saint-Fargeau,78,1,True,2016,27.4,19.2,32.9,0,1946
13,Charonne,80,1,True,2016,27.4,19.2,32.9,0,1946
14,Bel-Air,45,1,True,2016,28.9,20.2,34.7,0,1946
14,Bercy,47,1,True,2016,28.9,20.2,34.7,0,1946
14,Combat,76,1,True,2016,28.9,20.2,34.7,0,1946
14,Père-Lachaise,79,1,True,2016,28.9,20.2,34.7,0,1946
1,Notre-Dame-des-Champs,23,1,False,2015,29.3,20.5,35.2,1946,1970
1,Saint-Thomas-d'Aquin,25,1,False,2015,29.3,20.5,35.2,1946,1970
1,Invalides,26,1,False,2015,29.3,20.5,35.2,1946,1970
1,Ecole-Militaire,27,1,False,2015,29.3,20.5,35.2,1946,1970
1,Gros-Caillou,28,1,False,2015,29.3,20.5,35.2,1946,1970
2,St-Germain-l'Auxerrois,1,1,False,2015,31.4,22.0,37.7,1946,1970
2,Palais-Royal,3,1,False,2015,31.4,22.0,37.7,1946,1970
2,Place-Vendôme,4,1,False,2015,31.4,22.0,37.7,1946,1970
2,Gaillon,5,1,False,2015,31.4,22.0,37.7,1946,1970
2,Saint-Merri,13,1,False,2015,31.4,22.0,37.7,1946,1970
2,Arsenal,15,1,False,2015,31.4,22.0,37.7,1946,1970
2,Notre-Dame,16,1,False,2015,31.4,22.0,37.7,1946,1970
2,Monnaie,21,1,False,2015,31.4,22.0,37.7,1946,1970
2,Odeon,22,1,False,2015,31.4,22.0,37.7,1946,1970
2,Saint-Germain-des-Prés,24,1,False,2015,31.4,22.0,37.7,1946,1970
2,Champs-Elysés,29,1,False,2015,31.4,22.0,37.7,1946,1970
2,Faubourg-du-Roule,30,1,False,2015,31.4,22.0,37.7,1946,1970
2,Madeleine,31,1,False,2015,31.4,22.0,37.7,1946,1970
2,Chaussée d'Antin,34,1,False,2015,31.4,22.0,37.7,1946,1970
3,Europe,32,1,False,2015,26.3,18.4,31.6,1946,1970
3,Muette,62,1,False,2015,26.3,18.4,31.6,1946,1970
3,Porte-Dauphine,63,1,False,2015,26.3,18.4,31.6,1946,1970
3,Chaillot,64,1,False,2015,26.3,18.4,31.6,1946,1970
4,Vivienne,6,1,False,2015,27.8,19.5,33.4,1946,1970
4,Mail,7,1,False,2015,27.8,19.5,33.4,1946,1970
4,Bonne-Nouvelle,8,1,False,2015,27.8,19.5,33.4,1946,1970
4,Arts-et-Metiers,9,1,False,2015,27.8,19.5,33.4,1946,1970
4,Enfants-Rouges,10,1,False,2015,27.8,19.5,33.4,1946,1970
4,Archives,11,1,False,2015,27.8,19.5,33.4,1946,1970
4,Sainte-Avoie,12,1,False,2015,27.8,19.5,33.4,1946,1970
4,Saint-Gervais,14,1,False,2015,27.8,19.5,33.4,1946,1970
4,Saint-Victor,17,1,False,2015,27.8,19.5,33.4,1946,1970
4,Val-de-Grace,19,1,False,2015,27.8,19.5,33.4,1946,1970
4,Sorbonne,20,1,False,2015,27.8,19.5,33.4,1946,1970
5,Halles,2,1,False,2015,23.3,16.3,28.0,1946,1970
5,Saint-Georges,33,1,False,2015,23.3,16.3,28.0,1946,1970
5,Faubourg-Montmartre,35,1,False,2015,23.3,16.3,28.0,1946,1970
5,Rochechouart,36,1,False,2015,23.3,16.3,28.0,1946,1970
5,Saint-Vincent-de-Paul,37,1,False,2015,23.3,16.3,28.0,1946,1970
5,Porte-Saint-Denis,38,1,False,2015,23.3,16.3,28.0,1946,1970
5,Croulebarbe,52,1,False,2015,23.3,16.3,28.0,1946,1970
5,Montparnasse,53,1,False,2015,23.3,16.3,28.0,1946,1970
6,Necker,58,1,False,2015,25.0,17.5,30.0,1946,1970
6,Ternes,65,1,False,2015,25.0,17.5,30.0,1946,1970
6,Plaine de Monceau,66,1,False,2015,25.0,17.5,30.0,1946,1970
7,Grenelle,59,1,False,2015,25.1,17.6,30.1,1946,1970
7,Javel,60,1,False,2015,25.1,17.6,30.1,1946,1970
7,Auteuil,61,1,False,2015,25.1,17.6,30.1,1946,1970
8,Saint-Lambert,57,1,False,2015,24.4,17.1,29.3,1946,1970
9,Picpus,46,1,False,2015,20.8,14.6,25.0,1946,1970
9,Grandes-Carrières,69,1,False,2015,20.8,14.6,25.0,1946,1970
9,Clignancourt,70,1,False,2015,20.8,14.6,25.0,1946,1970
10,Jardin-des-Plantes,18,1,False,2015,23.8,16.7,28.6,1946,1970
10,Saint-Ambroise,42,1,False,2015,23.8,16.7,28.6,1946,1970
10,Sainte-Marguerite,44,1,False,2015,23.8,16.7,28.6,1946,1970
10,Salpétrière,49,1,False,2015,23.8,16.7,28.6,1946,1970
10,Petit-Montrouge,55,1,False,2015,23.8,16.7,28.6,1946,1970
10,Batignolles,67,1,False,2015,23.8,16.7,28.6,1946,1970
11,Porte-Saint-Martin,39,1,False,2015,21.8,15.3,26.2,1946,1970
11,Hôpital-Saint-Louis,40,1,False,2015,21.8,15.3,26.2,1946,1970
11,Folie-Méricourt,41,1,False,2015,21.8,15.3,26.2,1946,1970
11,Roquette,43,1,False,2015,21.8,15.3,26.2,1946,1970
11,Quinze-Vingts,48,1,False,2015,21.8,15.3,26.2,1946,1970
